movement_id,store_id,product_id,movement_datetime,movement_type,quantity_delta
558,4,106,2025-03-20 20:57:42,adjustment,-3
559,9,249,2024-08-17 19:08:57,sale,-1
560,1,267,2024-06-03 14:44:47,sale,-1
561,8,271,2024-01-09 08:43:20,return,2
562,2,77,2024-06-24 06:05:05,sale,-2
563,6,19,2024-02-29 18:09:26,inbound,25
564,2,11,2024-12-07 14:51:40,sale,-2
565,9,243,2024-05-31 23:29:05,sale,-3
566,5,9,2024-05-24 12:43:22,sale,-1
567,5,191,2024-01-21 21:51:13,sale,-2
568,3,196,2025-08-17 16:45:39,sale,-2
569,3,43,2025-06-10 04:39:18,sale,-4
570,10,182,2025-07-07 21:51:05,inbound,20
571,6,232,2024-04-08 23:26:59,adjustment,-2
572,1,202,2024-11-22 17:12:32,sale,-5
573,7,86,2025-04-23 13:35:35,inbound,19
574,11,284,2024-12-02 06:33:40,return,1
575,9,69,2025-08-09 16:46:05,inbound,14
576,3,165,2024-05-22 10:10:15,inbound,49
577,6,74,2025-06-30 18:11:52,sale,-2
578,7,182,2025-08-13 18:17:48,sale,-5
579,7,235,2024-08-24 21:26:17,inbound,50
580,12,52,2024-02-10 17:21:30,inbound,27
581,7,292,2024-06-28 08:39:51,inbound,46
582,10,2,2024-11-09 07:59:43,inbound,29
583,6,203,2025-08-12 01:42:29,inbound,41
584,10,44,2024-09-11 02:02:03,sale,-3
585,3,99,2024-11-23 08:34:21,inbound,39
586,4,32,2024-01-04 16:05:20,sale,-5
587,10,298,2024-11-13 17:04:23,sale,-4
588,5,221,2024-08-20 23:31:07,sale,-5
589,8,52,2024-11-30 23:42:57,return,1
590,10,184,2025-05-12 22:35:34,return,2
591,6,224,2025-04-04 11:12:54,sale,-4
592,9,98,2025-05-07 13:39:30,sale,-2
593,11,57,2025-08-26 20:07:14,sale,-4
594,7,60,2024-12-16 08:09:27,return,3
595,6,269,2024-04-25 02:58:48,inbound,38
596,4,232,2025-03-30 01:51:45,sale,-5
597,2,177,2024-10-11 05:06:27,sale,-1
598,12,169,2024-05-25 12:16:23,return,3
599,9,2,2024-02-02 05:43:09,adjustment,-2
600,7,226,2025-03-14 20:30:37,sale,-4
601,4,122,2024-11-25 09:21:00,sale,-5
602,4,276,2024-05-02 14:20:21,sale,-2
603,10,29,2025-06-18 07:09:17,sale,-3
604,12,96,2024-07-07 07:13:01,inbound,14
605,2,41,2024-08-17 05:15:53,sale,-4
606,4,160,2025-08-14 23:53:54,sale,-3
607,9,157,2024-12-07 09:45:55,return,1
608,3,295,2024-03-12 02:04:57,inbound,33
609,11,213,2025-07-08 10:54:04,inbound,23
610,10,121,2025-01-11 00:39:16,return,2
611,9,132,2025-05-30 04:42:59,adjustment,-3
612,3,215,2025-08-10 06:11:34,adjustment,1
613,11,149,2024-03-14 15:53:20,return,2
614,5,6,2025-05-04 06:03:11,inbound,26
615,4,145,2025-08-04 22:44:28,sale,-5
616,10,161,2024-07-09 09:16:46,sale,-4
617,12,10,2025-01-12 16:20:14,return,1
618,6,253,2025-08-11 12:41:17,sale,-5
619,9,277,2025-05-17 14:59:23,inbound,14
620,9,186,2025-02-05 05:41:37,adjustment,-3
621,9,17,2024-07-20 04:29:48,sale,-3
622,10,221,2024-11-17 03:00:31,sale,-4
623,7,13,2024-05-27 11:32:10,sale,-2
624,8,199,2025-03-25 23:59:03,sale,-5
625,3,188,2025-04-16 01:08:50,inbound,29
626,6,165,2024-02-25 16:54:05,inbound,36
627,8,34,2025-06-08 00:05:04,sale,-1
628,9,82,2024-03-08 20:29:41,inbound,40
629,8,294,2024-08-31 21:01:11,sale,-5
630,12,132,2025-02-27 16:41:57,adjustment,-1
631,4,9,2024-01-23 05:39:44,return,3
632,2,85,2024-02-13 10:17:18,sale,-4
633,9,150,2024-02-06 11:58:40,sale,-4
634,12,37,2024-12-27 15:15:22,adjustment,2
635,7,290,2025-08-02 07:36:19,return,1
636,2,200,2024-04-08 04:20:58,inbound,41
637,12,35,2024-03-14 01:06:18,inbound,39
638,1,90,2024-03-13 09:21:09,return,2
639,11,84,2025-03-28 21:20:08,sale,-1
640,8,47,2024-02-21 14:56:00,inbound,40
641,12,54,2024-04-21 11:21:07,sale,-3
642,9,219,2024-04-05 05:06:33,inbound,16
643,5,206,2024-04-04 03:20:56,sale,-2
644,5,277,2024-06-25 03:32:48,sale,-3
645,5,4,2024-12-14 07:22:12,inbound,21
646,7,150,2025-05-16 14:58:22,sale,-1
647,1,228,2024-11-18 01:54:24,inbound,20
648,1,291,2025-04-12 03:09:34,sale,-5
649,3,216,2024-09-24 00:20:51,adjustment,3
650,4,265,2025-07-26 21:19:43,sale,-3
651,6,184,2025-03-29 07:27:38,adjustment,-3
652,9,220,2024-04-05 15:00:20,sale,-2
653,8,245,2024-06-29 09:43:54,inbound,47
654,7,275,2025-03-18 13:34:23,inbound,13
655,9,174,2025-05-14 12:53:29,sale,-1
656,1,244,2025-05-02 16:53:03,sale,-3
657,1,82,2025-07-30 16:09:22,sale,-3
658,3,31,2025-02-14 01:14:49,adjustment,-3
659,1,33,2025-01-26 17:14:10,sale,-4
660,7,55,2024-06-09 12:58:17,return,1
661,1,99,2025-07-17 23:56:53,return,2
662,6,26,2025-06-01 07:06:16,inbound,30
663,11,81,2025-07-03 01:18:16,sale,-3
664,6,39,2025-03-02 02:14:50,adjustment,-2
665,3,43,2025-01-10 13:03:31,return,3
666,5,36,2025-03-27 11:37:54,inbound,47
667,9,257,2025-01-08 05:20:22,return,2
668,7,159,2024-04-22 16:11:49,inbound,37
669,1,198,2024-09-07 04:30:57,adjustment,1
670,9,198,2025-07-31 02:53:23,sale,-2
671,3,188,2024-01-28 02:31:01,sale,-3
672,2,127,2024-08-22 11:14:45,sale,-5
673,4,85,2025-04-26 11:24:38,sale,-5
674,5,282,2025-04-23 17:58:41,sale,-2
675,4,264,2024-03-08 06:01:30,adjustment,3
676,5,153,2025-01-08 16:39:41,sale,-2
677,12,243,2024-12-29 09:43:49,adjustment,0
678,12,36,2024-08-11 14:30:52,return,1
679,7,253,2024-12-10 23:04:27,sale,-2
680,6,84,2024-02-08 17:04:31,sale,-2
681,6,129,2024-01-04 18:01:54,inbound,47
682,8,252,2024-11-03 22:34:25,sale,-1
683,6,289,2025-01-16 20:03:27,sale,-1
684,2,199,2024-03-16 03:11:31,sale,-1
685,12,113,2025-08-18 09:31:24,sale,-3
686,11,59,2024-07-24 23:35:38,adjustment,-1
687,11,268,2024-01-13 13:44:01,inbound,10
688,11,20,2024-12-05 09:55:12,sale,-4
689,12,224,2024-06-06 21:54:15,sale,-1
690,1,282,2025-01-09 23:40:29,sale,-3
691,10,124,2024-10-12 00:24:54,return,2
692,5,210,2024-10-13 00:00:22,sale,-4
693,10,83,2024-03-27 14:47:56,sale,-1
694,4,116,2025-05-17 09:33:46,sale,-4
695,11,89,2024-05-08 05:09:33,adjustment,3
696,11,85,2025-03-12 08:25:47,sale,-5
697,8,294,2025-02-15 05:13:24,adjustment,3
698,11,232,2024-08-13 13:13:25,inbound,37
699,12,295,2024-02-25 14:28:36,sale,-4
700,2,84,2024-02-02 02:32:33,inbound,11
701,6,297,2024-09-21 15:53:14,inbound,23
702,9,178,2024-09-01 23:22:48,inbound,40
703,11,12,2025-06-23 23:52:49,sale,-1
704,3,208,2024-02-26 11:45:10,inbound,35
705,3,156,2024-04-19 01:42:52,inbound,11
706,5,222,2024-03-08 19:17:39,inbound,20
707,2,296,2025-08-08 17:03:01,sale,-5
708,8,76,2025-08-22 11:06:36,sale,-5
709,9,36,2025-01-28 23:41:24,inbound,33
710,3,285,2025-06-20 10:43:52,sale,-4
711,7,69,2024-03-03 15:31:51,sale,-5
712,6,156,2024-01-15 12:28:31,inbound,20
713,4,18,2025-04-26 00:36:45,sale,-2
714,10,128,2024-02-29 19:35:03,sale,-4
715,9,232,2024-04-07 23:51:44,return,3
716,12,177,2024-05-28 01:39:46,sale,-1
717,4,87,2024-01-20 13:45:34,inbound,14
718,12,203,2024-01-07 23:33:00,return,2
719,8,210,2024-05-03 12:36:35,sale,-1
720,12,83,2024-11-30 19:45:26,sale,-3
721,11,158,2024-11-29 07:57:51,sale,-1
722,6,150,2024-06-05 02:52:08,sale,-2
723,10,137,2024-03-23 18:57:12,adjustment,1
724,11,149,2024-10-11 12:21:54,sale,-3
725,2,171,2024-04-27 19:49:34,sale,-5
726,1,257,2024-09-05 08:54:07,sale,-2
727,6,179,2024-07-10 08:37:34,sale,-1
728,9,145,2025-01-16 10:06:30,sale,-5
729,10,65,2024-10-09 16:55:02,inbound,13
730,7,276,2025-05-02 13:18:05,sale,-2
731,9,137,2024-02-05 22:30:26,sale,-3
732,6,251,2025-03-01 02:52:23,sale,-5
733,2,254,2024-01-09 22:56:08,sale,-5
734,3,35,2024-07-14 04:53:30,inbound,41
735,2,115,2025-05-29 09:21:47,adjustment,1
736,12,40,2025-06-10 14:06:20,adjustment,2
737,2,15,2024-01-27 07:22:09,sale,-4
738,7,235,2024-11-16 12:06:23,adjustment,-3
739,8,135,2024-04-10 08:51:43,sale,-3
740,7,296,2024-10-19 23:27:54,adjustment,-1
741,9,113,2024-04-09 18:23:26,sale,-4
742,3,275,2024-11-16 16:21:14,inbound,38
743,6,205,2024-07-31 21:04:10,return,2
744,6,196,2024-01-09 18:54:24,inbound,10
745,7,92,2025-01-16 21:06:31,sale,-5
746,8,274,2025-05-17 14:34:30,return,2
747,6,13,2025-06-09 18:57:58,sale,-1
748,9,164,2024-12-30 09:47:53,sale,-2
749,12,140,2024-04-05 08:29:52,return,1
750,2,98,2024-10-12 12:19:58,return,2
751,2,217,2024-09-10 06:25:30,sale,-1
752,9,148,2024-08-18 06:44:47,sale,-2
753,12,121,2025-04-20 10:50:33,inbound,46
754,11,140,2025-05-31 05:39:27,sale,-2
755,4,242,2025-02-19 04:39:24,inbound,46
756,11,290,2024-01-23 00:24:30,sale,-5
757,2,107,2025-03-18 09:12:37,sale,-2
758,6,117,2024-06-30 01:38:10,adjustment,3
759,3,17,2025-01-05 11:09:25,sale,-3
760,5,33,2024-07-01 23:23:00,adjustment,-2
761,11,210,2024-05-17 04:59:40,adjustment,1
762,9,248,2024-12-16 22:58:58,sale,-5
763,4,296,2024-02-07 07:29:40,sale,-2
764,12,150,2024-11-18 02:25:19,return,1
765,4,102,2024-07-13 17:21:33,sale,-2
766,11,41,2024-09-04 17:52:31,sale,-2
767,3,120,2025-06-06 07:52:03,inbound,30
768,6,179,2024-04-24 01:53:51,sale,-3
769,8,180,2024-04-07 21:36:56,sale,-1
770,5,157,2024-05-31 17:09:00,inbound,16
771,5,226,2024-12-17 18:47:22,inbound,40
772,7,258,2024-08-07 08:08:23,sale,-3
773,10,169,2024-04-07 10:51:25,sale,-5
774,5,261,2024-04-12 02:05:36,return,2
775,5,279,2025-06-17 19:39:11,sale,-3
776,9,86,2025-07-25 12:28:06,sale,-1
777,11,163,2024-10-16 06:21:26,return,2
778,10,202,2024-06-15 16:08:08,sale,-5
779,10,3,2025-05-24 19:44:09,return,3
780,10,10,2024-02-28 00:58:11,sale,-4
781,7,189,2024-11-20 19:13:54,inbound,37
782,9,61,2024-11-06 02:17:57,sale,-2
783,11,155,2024-05-13 11:28:47,inbound,18
784,12,229,2025-08-11 03:54:17,inbound,20
785,11,223,2024-08-01 00:32:45,inbound,30
786,7,169,2025-05-20 00:22:14,inbound,49
787,4,205,2025-05-14 09:54:22,inbound,43
788,1,176,2024-04-22 11:17:50,return,2
789,4,113,2025-06-05 07:09:11,sale,-4
790,7,249,2025-03-11 01:30:54,inbound,9
791,1,270,2024-06-08 17:49:28,adjustment,3
792,3,3,2024-08-15 07:49:12,return,3
793,9,129,2025-04-22 17:51:04,sale,-3
794,6,137,2024-08-19 14:08:33,adjustment,2
795,12,101,2024-05-04 08:38:42,adjustment,1
796,6,15,2024-08-09 20:25:20,inbound,12
797,12,296,2025-08-04 10:09:07,inbound,50
798,9,151,2024-06-07 03:02:55,inbound,9
799,7,280,2024-06-28 07:04:37,sale,-2
800,1,218,2024-01-01 23:09:31,sale,-5
801,9,86,2024-06-21 14:08:01,adjustment,-3
802,12,222,2024-07-04 00:27:43,sale,-5
803,10,128,2024-01-09 17:49:53,return,1
804,5,168,2025-07-25 16:20:38,sale,-2
805,2,172,2025-07-25 07:53:41,adjustment,-1
806,11,8,2024-03-11 13:11:36,inbound,20
807,8,242,2024-09-06 10:32:09,sale,-1
808,8,17,2024-10-11 05:53:21,adjustment,3
809,3,117,2025-07-12 01:33:45,sale,-3
810,2,192,2024-10-01 13:19:42,adjustment,-1
811,3,199,2024-01-25 00:58:13,inbound,31
812,11,66,2025-08-11 16:49:46,sale,-2
813,6,140,2025-05-02 05:10:54,return,3
814,8,119,2024-08-23 16:15:40,sale,-2
815,2,105,2024-02-29 10:03:53,inbound,10
816,11,259,2025-03-08 12:42:38,sale,-5
817,4,175,2025-03-05 07:55:08,sale,-1
818,4,94,2024-01-10 01:58:32,adjustment,-2
819,3,289,2025-06-15 09:00:15,sale,-1
820,3,45,2025-08-08 23:54:29,sale,-3
821,8,260,2025-04-26 00:39:47,sale,-5
822,9,15,2025-04-29 15:38:22,return,1
823,12,127,2025-04-22 02:32:53,sale,-5
824,9,125,2025-01-28 10:15:11,inbound,17
825,10,88,2025-06-24 16:44:34,sale,-5
826,11,41,2024-02-17 02:02:22,sale,-3
827,3,212,2025-06-21 22:02:41,return,3
828,1,288,2025-04-14 16:10:59,sale,-5
829,5,264,2024-07-26 02:24:44,inbound,47
830,4,39,2025-02-17 23:05:11,return,1
831,7,240,2025-05-23 21:31:03,sale,-1
832,11,33,2024-03-29 16:57:48,sale,-1
833,8,153,2024-12-24 14:48:16,sale,-4
834,11,290,2024-09-09 12:04:55,sale,-4
835,11,96,2024-09-08 22:30:32,sale,-1
836,12,35,2025-05-30 12:24:23,sale,-4
837,3,263,2025-02-06 08:27:30,sale,-1
838,7,50,2024-03-28 20:26:43,adjustment,-2
839,6,269,2024-12-06 20:25:21,sale,-3
840,5,95,2024-01-03 12:59:50,sale,-3
841,4,282,2024-01-10 11:29:03,inbound,19
842,9,127,2024-08-24 18:00:02,sale,-1
843,9,176,2024-12-09 20:28:01,inbound,43
844,10,46,2025-02-13 07:38:06,sale,-3
845,11,68,2025-04-08 06:09:51,adjustment,3
846,12,266,2025-05-06 19:48:31,sale,-3
847,1,59,2024-10-31 18:52:56,inbound,49
848,10,41,2024-12-14 08:24:21,return,1
849,11,247,2025-06-09 16:04:42,inbound,41
850,9,148,2025-05-22 01:53:48,inbound,28
851,12,79,2024-03-25 09:12:58,sale,-2
852,11,270,2025-04-06 11:02:36,inbound,22
853,2,10,2024-09-07 02:50:28,inbound,35
854,6,188,2025-06-01 08:31:09,sale,-2
855,1,173,2024-04-12 17:17:14,inbound,13
856,2,224,2024-12-08 01:14:48,sale,-3
857,9,190,2025-07-08 12:17:59,return,3
858,10,58,2024-09-06 06:43:11,adjustment,1
859,8,219,2024-04-27 09:34:45,inbound,13
860,10,139,2025-01-11 23:29:56,sale,-5
861,11,148,2024-11-26 15:29:32,adjustment,2
862,12,261,2024-10-04 07:27:02,sale,-2
863,9,140,2024-11-01 09:07:21,sale,-5
864,8,113,2025-06-02 10:04:05,inbound,50
865,1,103,2024-01-08 04:38:55,inbound,40
866,8,260,2024-07-07 11:23:22,return,1
867,9,236,2024-02-09 19:15:57,return,1
868,2,62,2024-01-13 05:40:17,sale,-2
869,5,185,2024-10-18 20:06:59,sale,-2
870,5,222,2025-05-11 12:47:01,sale,-1
871,9,257,2024-07-06 06:15:19,sale,-3
872,10,188,2024-11-19 18:26:33,sale,-2
873,1,191,2025-05-04 20:46:00,inbound,40
874,4,209,2025-01-25 18:23:45,sale,-1
875,4,136,2025-06-30 17:27:30,sale,-3
876,2,56,2024-07-10 06:25:02,inbound,43
877,5,124,2024-04-09 23:34:53,sale,-3
878,6,277,2024-11-25 12:49:30,return,3
879,5,24,2025-01-01 02:18:09,sale,-3
880,6,26,2025-03-23 03:25:26,sale,-1
881,2,207,2025-07-04 17:49:49,adjustment,-3
882,11,183,2025-05-14 14:52:34,sale,-5
883,12,28,2024-11-20 02:04:31,return,2
884,12,179,2025-04-16 10:17:41,inbound,9
885,5,23,2024-01-19 00:19:23,return,3
886,10,138,2024-12-20 06:12:45,sale,-3
887,10,124,2024-05-20 17:55:48,inbound,26
888,10,47,2025-05-10 15:11:16,inbound,25
889,11,14,2024-02-20 15:24:36,sale,-3
890,8,232,2025-02-18 21:48:05,sale,-2
891,4,182,2025-01-25 18:17:40,sale,-5
892,3,259,2025-03-14 07:02:58,inbound,7
893,3,32,2024-04-12 20:01:30,sale,-5
894,3,173,2025-06-29 21:02:01,inbound,42
895,3,81,2025-01-15 09:04:20,inbound,11
896,9,42,2024-02-29 00:57:29,sale,-2
897,3,113,2025-04-07 18:05:43,inbound,28
898,9,208,2024-09-19 06:13:33,sale,-1
899,6,183,2024-07-31 16:12:52,adjustment,1
900,2,3,2025-07-20 16:07:02,adjustment,-2
901,10,129,2024-10-23 00:59:10,sale,-3
902,11,153,2025-08-01 05:28:50,adjustment,1
903,4,260,2025-01-10 03:33:04,sale,-1
904,2,2,2025-06-21 11:14:23,sale,-1
905,11,281,2024-01-15 11:46:08,inbound,12
906,11,89,2025-07-27 21:09:28,inbound,18
907,3,65,2025-05-08 07:08:08,inbound,21
908,3,245,2025-06-29 19:53:20,sale,-1
909,2,238,2025-01-01 17:58:58,sale,-2
910,10,132,2024-08-12 03:44:04,adjustment,3
911,9,200,2024-10-11 05:16:59,sale,-1
912,10,44,2024-12-29 12:24:31,adjustment,1
913,11,269,2024-08-03 04:40:07,sale,-4
914,5,270,2025-07-08 02:02:18,inbound,29
915,5,225,2025-03-22 15:04:43,inbound,6
916,6,36,2024-04-20 18:34:01,return,3
917,9,279,2025-04-19 14:43:51,sale,-2
918,2,166,2024-02-16 21:16:15,inbound,13
919,2,101,2024-10-14 21:32:08,inbound,30
920,9,41,2024-09-06 11:30:11,adjustment,-3
921,2,29,2024-03-19 18:00:17,adjustment,-3
922,3,203,2024-02-07 04:17:55,sale,-5
923,8,146,2024-06-21 01:48:25,sale,-2
924,9,52,2024-01-01 06:59:09,sale,-1
925,11,32,2025-04-16 21:55:35,sale,-4
926,2,112,2024-12-22 05:55:11,sale,-5
927,4,287,2024-03-13 03:42:41,sale,-4
928,3,183,2025-07-26 14:56:01,inbound,50
929,8,96,2025-04-28 18:05:03,sale,-3
930,7,253,2024-12-05 08:50:00,inbound,25
931,10,69,2024-07-31 07:23:05,sale,-3
932,11,89,2025-04-16 00:57:00,sale,-3
933,6,188,2024-02-09 02:38:48,return,2
934,1,212,2025-07-07 01:18:08,sale,-1
935,1,239,2025-07-30 09:06:37,inbound,16
936,6,285,2024-07-02 21:09:52,sale,-2
937,4,117,2024-03-21 18:30:27,sale,-3
938,7,52,2024-05-15 11:17:04,adjustment,-1
939,10,59,2024-04-09 11:59:18,sale,-2
940,6,250,2024-12-23 17:25:18,sale,-2
941,1,113,2024-11-11 03:44:50,return,2
942,12,113,2024-04-06 22:41:15,adjustment,-2
943,12,74,2025-05-08 04:17:18,inbound,9
944,12,152,2025-05-02 07:05:47,return,3
945,1,45,2024-01-10 03:55:42,sale,-3
946,2,236,2024-06-19 07:51:41,adjustment,3
947,4,98,2025-04-09 05:23:16,sale,-4
948,6,35,2025-07-15 11:32:26,inbound,27
949,8,47,2025-06-30 00:16:37,sale,-5
950,12,48,2025-05-10 08:00:55,sale,-4
951,12,299,2025-08-30 06:10:55,sale,-1
952,3,232,2024-08-08 04:04:31,inbound,30
953,6,236,2024-04-28 18:01:27,sale,-5
954,7,194,2024-05-28 02:43:04,inbound,12
955,5,175,2024-05-30 04:22:55,inbound,49
956,8,67,2025-05-11 20:29:36,sale,-1
957,3,115,2025-01-17 02:07:27,return,3
958,4,14,2025-06-13 17:14:20,sale,-3
959,12,18,2024-10-10 18:49:15,sale,-5
960,1,17,2025-08-31 16:04:59,inbound,38
961,10,204,2024-10-05 12:09:27,return,3
962,4,188,2024-06-16 22:33:11,return,2
963,10,227,2024-05-12 01:26:11,inbound,32
964,8,188,2024-01-08 21:21:32,inbound,8
965,9,125,2024-07-08 06:39:51,inbound,41
966,6,116,2025-08-25 06:17:54,sale,-1
967,1,117,2025-05-20 02:12:56,adjustment,-3
968,7,157,2025-01-20 09:20:47,adjustment,-3
969,1,281,2024-02-17 01:46:48,inbound,33
970,7,271,2024-09-03 02:00:14,sale,-4
971,4,70,2025-06-02 14:59:35,adjustment,1
972,12,103,2024-11-09 12:50:26,inbound,50
973,5,105,2025-08-15 18:53:09,sale,-2
974,7,276,2024-07-29 07:05:41,sale,-5
975,12,125,2024-04-02 16:35:06,adjustment,2
976,7,119,2025-06-20 03:29:37,inbound,37
977,8,292,2025-01-04 01:57:08,adjustment,1
978,1,81,2025-05-13 21:44:24,inbound,46
979,9,33,2025-01-18 16:12:12,sale,-2
980,5,203,2024-03-24 16:21:51,sale,-1
981,1,223,2024-03-19 03:05:17,inbound,33
982,2,39,2025-06-13 05:31:59,adjustment,0
983,2,132,2024-04-15 15:27:22,sale,-3
984,11,68,2025-05-02 09:16:54,adjustment,-2
985,7,175,2024-02-11 15:52:23,sale,-3
986,10,282,2024-07-16 17:20:32,inbound,8
987,3,55,2024-02-28 04:39:24,adjustment,-2
988,11,159,2024-01-23 03:17:45,sale,-2
989,6,85,2024-11-18 08:53:32,adjustment,-3
990,6,225,2025-08-10 01:48:18,return,1
991,12,253,2024-08-22 11:12:05,sale,-1
992,4,24,2025-07-17 04:59:16,sale,-1
993,4,297,2024-06-27 18:09:47,adjustment,3
994,11,291,2024-02-15 11:00:23,sale,-4
995,8,9,2024-11-04 21:57:07,adjustment,2
996,11,267,2024-10-23 17:20:43,adjustment,-2
997,6,33,2025-02-27 17:40:44,sale,-4
998,10,82,2025-02-04 01:40:41,sale,-4
999,11,32,2024-10-07 05:06:40,sale,-1
1000,6,269,2025-06-29 07:14:40,inbound,10
1001,2,201,2024-02-06 07:16:32,sale,-4
1002,10,26,2025-04-30 07:09:49,sale,-5
1003,2,267,2024-07-11 03:58:51,sale,-5
1004,6,163,2025-06-22 14:40:54,sale,-2
1005,4,289,2025-03-10 17:14:56,return,1
1006,11,65,2025-08-21 14:36:06,inbound,39
1007,8,3,2024-05-09 00:37:04,sale,-2
1008,8,232,2024-01-31 21:15:44,inbound,28
1009,8,40,2024-05-22 11:33:55,adjustment,1
1010,2,38,2025-02-09 03:31:53,sale,-2
1011,9,58,2024-12-06 01:57:23,sale,-2
1012,8,35,2024-03-13 00:22:36,sale,-2
1013,11,134,2025-07-15 09:19:24,inbound,28
1014,9,285,2024-02-12 15:40:45,sale,-4
1015,1,208,2024-02-29 12:22:18,sale,-5
1016,7,124,2024-01-24 06:55:31,inbound,39
1017,9,196,2024-10-24 10:37:11,sale,-3
1018,10,103,2025-05-01 11:03:20,return,1
1019,8,233,2024-04-27 18:38:34,adjustment,3
1020,6,144,2025-02-22 21:34:55,sale,-3
1021,9,234,2025-06-29 18:49:59,sale,-5
1022,1,47,2024-12-12 23:02:29,sale,-3
1023,8,169,2025-08-30 21:39:16,inbound,30
1024,7,47,2025-06-14 01:16:46,sale,-4
1025,7,19,2025-04-30 13:17:44,sale,-2
1026,7,126,2024-05-02 16:02:40,inbound,24
1027,11,105,2024-11-07 02:44:11,inbound,35
1028,2,58,2024-01-25 22:52:07,sale,-3
1029,10,251,2024-10-14 01:44:56,inbound,5
1030,7,148,2025-01-12 17:11:37,inbound,28
1031,1,83,2024-01-02 01:34:33,return,1
1032,9,214,2025-06-16 03:34:02,sale,-5
1033,12,142,2024-02-16 09:20:57,inbound,26
1034,5,257,2025-03-07 15:18:17,sale,-3
1035,8,90,2025-01-11 14:17:49,adjustment,3
1036,2,210,2024-10-02 18:19:33,sale,-2
1037,7,71,2024-08-29 13:34:15,return,2
1038,3,93,2024-06-16 19:53:41,sale,-2
1039,9,153,2025-03-29 04:32:41,return,1
1040,12,157,2024-07-15 07:39:51,inbound,14
1041,9,18,2025-01-30 15:40:15,inbound,44
1042,3,248,2024-04-23 18:17:10,inbound,28
1043,9,225,2025-03-03 00:36:26,sale,-5
1044,11,184,2025-01-15 23:56:17,sale,-3
1045,4,268,2024-04-23 03:21:36,inbound,8
1046,7,245,2025-01-05 15:12:48,sale,-4
1047,2,138,2024-02-07 09:40:00,inbound,26
1048,10,268,2025-07-12 00:10:19,return,1
1049,9,165,2024-06-25 06:31:18,sale,-5
1050,7,126,2024-01-21 22:18:20,inbound,48
1051,3,285,2024-03-31 22:16:56,inbound,21
1052,6,188,2024-03-17 16:44:58,sale,-4
1053,2,20,2024-01-15 11:00:23,inbound,35
1054,4,266,2025-08-27 10:39:48,sale,-5
1055,4,117,2024-05-07 13:16:24,inbound,25
1056,7,78,2025-08-05 00:09:15,sale,-3
1057,5,7,2025-08-11 18:24:53,sale,-1
1058,9,49,2024-06-20 05:39:46,inbound,11
1059,9,36,2024-02-21 02:57:13,adjustment,1
1060,10,276,2024-03-23 20:37:06,inbound,21
1061,5,93,2025-03-11 18:04:56,inbound,38
1062,6,102,2024-08-30 22:50:10,inbound,10
1063,12,122,2025-07-12 01:06:15,adjustment,1
1064,9,86,2024-12-04 01:52:20,inbound,12
1065,2,53,2024-05-09 23:28:40,sale,-4
1066,8,88,2024-02-19 00:21:12,sale,-5
1067,7,116,2025-01-23 22:56:52,inbound,21
1068,12,143,2025-04-03 19:48:22,inbound,47
1069,11,203,2025-01-10 04:47:39,inbound,13
1070,12,253,2024-05-11 11:42:07,return,1
1071,9,225,2025-08-25 19:21:52,sale,-5
1072,12,13,2024-05-15 19:37:41,sale,-3
1073,6,121,2024-07-09 11:38:23,sale,-2
1074,2,31,2024-08-07 06:52:01,sale,-1
1075,8,207,2024-10-08 04:30:06,sale,-5
1076,1,297,2024-01-05 15:59:32,inbound,34
1077,11,47,2024-11-04 06:53:51,adjustment,1
1078,1,21,2025-01-09 05:34:06,return,1
1079,9,291,2024-06-06 16:51:04,sale,-5
1080,11,168,2024-05-26 18:40:08,sale,-3
1081,1,272,2024-12-19 08:42:56,inbound,10
1082,9,170,2025-07-05 13:28:01,sale,-2
1083,4,150,2024-08-03 16:33:35,inbound,33
1084,10,96,2025-08-25 20:47:00,sale,-2
1085,1,75,2025-03-12 23:57:30,inbound,15
1086,9,24,2024-02-29 04:35:06,sale,-5
1087,4,102,2025-07-01 13:18:11,sale,-4
1088,11,252,2024-05-31 01:51:14,sale,-2
1089,2,289,2025-02-12 01:27:05,sale,-1
1090,9,267,2025-07-26 08:50:38,inbound,40
1091,2,263,2025-02-01 08:56:47,inbound,34
1092,1,152,2024-04-11 03:23:12,sale,-3
1093,5,224,2025-04-27 10:10:27,sale,-2
1094,7,183,2024-12-28 06:46:26,sale,-5
1095,7,159,2024-10-31 12:51:29,sale,-1
1096,5,143,2025-06-09 19:57:04,inbound,19
1097,3,23,2024-10-03 08:55:27,return,1
1098,11,146,2025-04-30 00:03:00,sale,-4
1099,1,285,2025-06-10 16:54:47,adjustment,-1
1100,12,162,2024-04-23 11:52:05,inbound,16
1101,4,112,2024-11-16 22:14:37,inbound,14
1102,4,164,2025-01-28 18:40:08,sale,-1
1103,12,106,2025-01-06 22:52:40,sale,-5
1104,1,291,2025-04-03 17:44:17,adjustment,0
1105,2,175,2025-06-19 16:47:35,sale,-1
1106,9,44,2024-01-04 22:06:44,sale,-2
1107,7,15,2025-03-10 12:40:38,adjustment,1
1108,11,206,2024-08-23 07:14:40,adjustment,-1
1109,4,93,2024-02-20 18:08:38,inbound,44
1110,7,15,2024-03-21 15:58:24,sale,-2
1111,4,21,2025-04-15 06:37:05,inbound,33
