shipment_id,order_id,shipped_at,delivered_at,carrier,shipping_cost
349,349,2024-09-22 13:54:29,2024-09-23 13:54:29,EcomExpress,47.17
350,350,2024-03-12 11:42:19,2024-03-19 11:42:19,XpressBees,89.67
351,351,2025-08-11 01:03:09,2025-08-13 01:03:09,Delhivery,25.25
352,352,2025-06-14 09:21:02,2025-06-16 09:21:02,DTDC,51.63
353,353,2024-10-26 07:23:26,2024-10-31 07:23:26,DTDC,41.61
354,354,2024-09-11 14:17:58,2024-09-17 14:17:58,EcomExpress,71.11
355,355,2025-03-29 21:13:01,2025-04-01 21:13:01,EcomExpress,94.48
356,356,2024-05-19 05:47:11,2024-05-26 05:47:11,XpressBees,49.79
357,357,2024-10-18 02:39:01,2024-10-24 02:39:01,DTDC,39.55
358,358,2024-08-13 16:48:21,2024-08-20 16:48:21,XpressBees,139.63
359,359,2025-08-12 13:13:19,2025-08-13 13:13:19,DTDC,102.84
360,360,2025-02-15 00:47:54,2025-02-19 00:47:54,EcomExpress,99.56
361,361,2024-11-05 18:08:08,2024-11-12 18:08:08,Delhivery,67.47
362,362,2024-03-20 17:55:25,2024-03-27 17:55:25,Delhivery,150.87
363,363,2024-03-03 02:25:48,2024-03-06 02:25:48,Delhivery,164.81
364,364,2024-07-19 18:37:11,2024-07-23 18:37:11,EcomExpress,69.87
365,365,2024-06-13 15:07:35,2024-06-19 15:07:35,BlueDart,68.13
366,366,2025-04-22 02:29:47,2025-04-24 02:29:47,DTDC,46.74
367,367,2024-09-26 05:25:37,2024-09-29 05:25:37,Delhivery,45.38
368,368,2024-08-30 02:43:49,2024-09-06 02:43:49,Delhivery,192.23
369,369,2024-10-17 11:49:36,2024-10-18 11:49:36,EcomExpress,185.98
370,370,2024-07-02 02:39:21,2024-07-08 02:39:21,EcomExpress,97.12
371,371,2025-06-28 05:17:14,2025-06-29 05:17:14,XpressBees,182.7
372,372,2024-06-02 22:43:52,2024-06-03 22:43:52,BlueDart,29.28
373,373,2025-05-29 00:24:40,2025-06-02 00:24:40,XpressBees,89.87
374,374,2025-06-25 18:55:48,2025-06-28 18:55:48,Delhivery,31.87
375,375,2024-05-29 20:32:05,2024-06-03 20:32:05,Delhivery,26.18
376,376,2025-05-06 01:59:38,2025-05-10 01:59:38,DTDC,147.19
377,377,2024-07-30 00:32:40,2024-08-06 00:32:40,DTDC,57.01
378,378,2024-06-14 12:09:33,2024-06-15 12:09:33,XpressBees,178.53
379,379,2025-06-24 10:48:01,2025-07-01 10:48:01,EcomExpress,22.17
380,380,2025-08-20 10:36:11,2025-08-24 10:36:11,BlueDart,37.36
381,381,2025-07-07 00:27:59,2025-07-14 00:27:59,BlueDart,181.83
382,382,2024-06-28 15:25:25,2024-06-30 15:25:25,XpressBees,32.56
383,383,2024-05-05 14:03:40,2024-05-08 14:03:40,EcomExpress,150.16
384,384,2024-09-27 08:17:13,2024-10-03 08:17:13,Delhivery,185.79
385,385,2024-09-20 10:33:43,2024-09-27 10:33:43,Delhivery,133.97
386,386,2024-11-02 21:59:42,2024-11-08 21:59:42,BlueDart,39.11
387,387,2024-01-24 18:05:59,2024-01-25 18:05:59,Delhivery,124.56
388,388,2025-07-20 08:36:28,2025-07-22 08:36:28,BlueDart,26.57
389,389,2025-01-21 20:48:28,2025-01-28 20:48:28,BlueDart,198.64
390,390,2024-05-17 22:19:02,2024-05-21 22:19:02,BlueDart,38.97
391,391,2024-03-26 22:34:52,2024-04-01 22:34:52,Delhivery,133.98
392,392,2025-02-17 22:17:53,2025-02-21 22:17:53,XpressBees,89.93
393,393,2025-08-08 14:31:15,2025-08-12 14:31:15,EcomExpress,132.64
394,394,2024-07-24 04:14:27,2024-07-27 04:14:27,XpressBees,198.8
395,395,2024-10-18 18:04:08,2024-10-23 18:04:08,EcomExpress,63.28
396,396,2024-02-24 08:11:38,2024-03-01 08:11:38,DTDC,115.51
397,397,2024-05-15 00:24:26,2024-05-21 00:24:26,XpressBees,29.33
398,398,2025-02-21 05:12:57,2025-02-25 05:12:57,DTDC,39.76
399,399,2025-07-15 07:13:20,2025-07-18 07:13:20,XpressBees,121.7
400,400,2025-06-14 14:45:31,2025-06-20 14:45:31,XpressBees,121.85
401,401,2024-11-06 03:15:16,2024-11-12 03:15:16,EcomExpress,130.57
402,402,2024-09-12 03:20:12,2024-09-13 03:20:12,BlueDart,123.39
403,403,2024-05-13 12:00:01,2024-05-18 12:00:01,EcomExpress,196.9
404,404,2024-06-03 19:46:47,2024-06-06 19:46:47,EcomExpress,61.07
405,405,2024-10-22 23:59:36,2024-10-24 23:59:36,DTDC,141.23
406,406,2025-05-24 10:09:57,2025-05-30 10:09:57,Delhivery,70.37
407,407,2024-12-04 21:24:19,2024-12-10 21:24:19,XpressBees,89.54
408,408,2024-01-14 10:39:45,2024-01-16 10:39:45,XpressBees,116.3
409,409,2024-02-03 18:59:31,2024-02-09 18:59:31,DTDC,76.72
410,410,2024-09-26 17:57:39,2024-10-02 17:57:39,BlueDart,157.83
411,411,2025-01-15 12:34:08,2025-01-21 12:34:08,DTDC,94.53
412,412,2024-01-07 14:39:26,2024-01-08 14:39:26,Delhivery,64.83
413,413,2024-06-07 20:58:46,2024-06-08 20:58:46,DTDC,184.3
414,414,2024-09-14 09:31:16,2024-09-16 09:31:16,XpressBees,176.96
415,415,2024-07-21 15:42:39,2024-07-22 15:42:39,BlueDart,190.87
416,416,2025-05-22 06:41:10,2025-05-25 06:41:10,Delhivery,103.13
417,417,2024-03-30 18:48:42,2024-04-01 18:48:42,BlueDart,152.55
418,418,2024-03-15 18:12:33,2024-03-22 18:12:33,BlueDart,37.17
419,419,2024-07-10 09:54:19,2024-07-15 09:54:19,EcomExpress,114.19
420,420,2025-05-21 13:01:28,2025-05-24 13:01:28,EcomExpress,156.06
421,421,2024-03-09 00:44:53,2024-03-13 00:44:53,EcomExpress,139.85
422,422,2024-02-05 22:35:54,2024-02-07 22:35:54,XpressBees,107.92
423,423,2024-06-21 17:37:22,2024-06-28 17:37:22,EcomExpress,41.97
424,424,2024-03-16 17:50:22,2024-03-20 17:50:22,Delhivery,193.01
425,425,2024-04-07 10:57:53,2024-04-12 10:57:53,DTDC,173.57
426,426,2025-01-09 07:38:42,2025-01-16 07:38:42,DTDC,62.12
427,427,2024-02-22 09:00:37,2024-02-27 09:00:37,XpressBees,109.73
428,428,2024-11-15 03:34:17,2024-11-18 03:34:17,Delhivery,160.71
429,429,2024-07-02 02:51:34,2024-07-09 02:51:34,XpressBees,168.61
430,430,2024-02-11 07:32:23,2024-02-18 07:32:23,XpressBees,43.23
431,431,2024-01-22 21:28:34,2024-01-25 21:28:34,BlueDart,148.98
432,432,2025-01-30 09:44:27,2025-02-01 09:44:27,DTDC,50.2
433,433,2025-03-04 04:12:03,2025-03-05 04:12:03,XpressBees,187.64
434,434,2025-05-30 16:57:03,2025-06-02 16:57:03,EcomExpress,169.35
435,435,2025-07-25 15:02:38,2025-07-28 15:02:38,Delhivery,145.4
436,436,2024-10-18 07:05:05,2024-10-20 07:05:05,BlueDart,177.93
437,437,2024-04-16 03:21:34,2024-04-18 03:21:34,BlueDart,90.1
438,438,2024-09-04 05:42:07,2024-09-05 05:42:07,XpressBees,123.13
439,439,2024-06-15 04:01:20,2024-06-19 04:01:20,BlueDart,165.67
440,440,2024-10-10 11:45:17,2024-10-12 11:45:17,DTDC,46.86
441,441,2024-05-23 20:57:12,2024-05-30 20:57:12,EcomExpress,60.51
442,442,2025-08-10 10:46:15,2025-08-11 10:46:15,XpressBees,130.79
443,443,2024-05-16 13:11:15,2024-05-18 13:11:15,EcomExpress,144.45
444,444,2024-08-27 00:08:47,2024-08-31 00:08:47,BlueDart,172.58
445,445,2025-05-12 17:58:28,2025-05-16 17:58:28,EcomExpress,162.73
446,446,2024-02-27 12:15:02,2024-03-04 12:15:02,DTDC,196.39
447,447,2024-05-12 23:33:56,2024-05-18 23:33:56,EcomExpress,174.97
448,448,2025-07-12 18:07:00,2025-07-18 18:07:00,DTDC,79.29
449,449,2024-09-01 20:01:09,2024-09-06 20:01:09,DTDC,36.48
450,450,2024-07-26 14:48:23,2024-07-27 14:48:23,BlueDart,180.63
451,451,2024-07-12 12:02:03,2024-07-17 12:02:03,EcomExpress,61.53
452,452,2025-05-20 09:42:20,2025-05-23 09:42:20,DTDC,117.77
453,453,2024-11-22 09:47:35,2024-11-23 09:47:35,Delhivery,32.05
454,454,2025-06-11 02:07:35,2025-06-16 02:07:35,DTDC,39.88
455,455,2024-12-25 16:13:18,2024-12-29 16:13:18,BlueDart,112.03
456,456,2024-06-10 05:38:50,2024-06-16 05:38:50,XpressBees,37.39
457,457,2024-11-20 22:26:24,2024-11-22 22:26:24,EcomExpress,114.81
458,458,2024-11-14 17:27:01,2024-11-17 17:27:01,XpressBees,139.2
459,459,2025-02-19 00:08:12,2025-02-20 00:08:12,Delhivery,192.25
460,460,2024-03-17 11:12:43,2024-03-23 11:12:43,DTDC,20.97
461,461,2025-05-27 03:20:27,2025-05-30 03:20:27,EcomExpress,72.42
462,462,2024-07-04 08:19:04,2024-07-09 08:19:04,BlueDart,171.4
463,463,2024-03-02 22:24:16,2024-03-03 22:24:16,BlueDart,72.58
464,464,2025-04-24 18:03:20,2025-04-28 18:03:20,XpressBees,119.42
465,465,2025-06-23 20:36:34,2025-06-27 20:36:34,EcomExpress,181.93
466,466,2024-08-08 13:21:24,2024-08-10 13:21:24,EcomExpress,170.91
467,467,2025-05-24 08:40:42,2025-05-27 08:40:42,DTDC,184.87
468,468,2025-04-27 01:49:11,2025-05-01 01:49:11,Delhivery,178.43
469,469,2024-03-31 17:16:15,2024-04-03 17:16:15,Delhivery,125.61
470,470,2024-01-31 19:23:27,2024-02-07 19:23:27,EcomExpress,45.54
471,471,2025-05-09 06:50:43,2025-05-16 06:50:43,EcomExpress,59.88
472,472,2024-02-11 05:55:35,2024-02-17 05:55:35,Delhivery,189.66
473,473,2025-01-22 19:55:37,2025-01-27 19:55:37,EcomExpress,37.65
474,474,2024-06-15 07:46:34,2024-06-18 07:46:34,Delhivery,187.87
475,475,2024-07-07 00:36:06,2024-07-13 00:36:06,XpressBees,182.98
476,476,2024-07-01 16:17:18,2024-07-03 16:17:18,EcomExpress,75.03
477,477,2025-08-28 16:09:56,2025-08-30 16:09:56,BlueDart,145.6
478,478,2024-12-06 08:44:21,2024-12-12 08:44:21,BlueDart,183.61
479,479,2025-03-24 18:44:38,2025-03-31 18:44:38,XpressBees,108.98
480,480,2024-01-08 22:53:25,2024-01-09 22:53:25,DTDC,62.18
481,481,2025-03-19 20:46:49,2025-03-21 20:46:49,DTDC,151.67
482,482,2024-07-31 02:26:56,2024-08-01 02:26:56,DTDC,40.57
483,483,2024-11-05 23:30:01,2024-11-08 23:30:01,EcomExpress,179.61
484,484,2024-09-01 12:51:02,2024-09-03 12:51:02,XpressBees,152.15
485,485,2024-10-24 02:46:52,2024-10-30 02:46:52,EcomExpress,125.8
486,486,2025-05-26 08:01:43,2025-05-27 08:01:43,XpressBees,118.3
487,487,2024-06-24 13:29:26,2024-06-30 13:29:26,Delhivery,105.64
488,488,2024-01-19 01:15:45,2024-01-24 01:15:45,Delhivery,63.6
489,489,2025-02-20 08:26:46,2025-02-26 08:26:46,XpressBees,194.15
490,490,2025-08-23 06:06:33,2025-08-24 06:06:33,EcomExpress,28.93
491,491,2025-05-15 23:36:53,2025-05-22 23:36:53,BlueDart,54.97
492,492,2025-06-04 13:02:37,2025-06-06 13:02:37,BlueDart,81.97
493,493,2024-07-31 04:52:26,2024-08-03 04:52:26,BlueDart,171.79
494,494,2024-08-18 18:16:57,2024-08-23 18:16:57,XpressBees,46.17
495,495,2025-06-30 20:04:42,2025-07-01 20:04:42,XpressBees,100.69
496,496,2024-08-24 08:01:00,2024-08-25 08:01:00,DTDC,75.29
497,497,2024-07-18 18:33:45,2024-07-19 18:33:45,EcomExpress,94.99
498,498,2025-02-12 22:29:47,2025-02-18 22:29:47,EcomExpress,75.36
499,499,2024-05-28 04:13:28,2024-06-04 04:13:28,XpressBees,115.85
500,500,2025-07-13 09:04:24,2025-07-14 09:04:24,BlueDart,60.92
501,501,2024-09-20 18:41:23,2024-09-25 18:41:23,XpressBees,152.09
502,502,2025-02-04 00:48:43,2025-02-11 00:48:43,EcomExpress,149.3
503,503,2025-01-31 06:56:43,2025-02-05 06:56:43,EcomExpress,123.93
504,504,2024-07-25 12:51:07,2024-07-31 12:51:07,BlueDart,55.43
505,505,2024-03-27 12:25:08,2024-03-30 12:25:08,BlueDart,57.09
506,506,2025-04-08 21:32:26,2025-04-15 21:32:26,DTDC,189.19
507,507,2024-11-27 10:48:48,2024-12-04 10:48:48,Delhivery,166.45
508,508,2025-04-27 13:17:00,2025-05-01 13:17:00,EcomExpress,192.35
509,509,2025-06-28 04:18:43,2025-07-03 04:18:43,BlueDart,146.96
510,510,2024-04-21 04:11:57,2024-04-28 04:11:57,DTDC,22.26
511,511,2025-05-02 09:00:09,2025-05-07 09:00:09,BlueDart,138.36
512,512,2025-03-12 00:32:49,2025-03-18 00:32:49,XpressBees,38.28
513,513,2024-03-06 14:01:15,2024-03-13 14:01:15,BlueDart,90.41
514,514,2024-08-07 16:41:26,2024-08-09 16:41:26,Delhivery,24.32
515,515,2025-07-04 07:01:38,2025-07-05 07:01:38,EcomExpress,171.26
516,516,2025-08-16 00:37:49,2025-08-18 00:37:49,BlueDart,90.31
517,517,2025-05-15 04:53:17,2025-05-21 04:53:17,XpressBees,75.79
518,518,2025-02-04 19:17:33,2025-02-07 19:17:33,BlueDart,33.72
519,519,2025-01-22 22:31:19,2025-01-29 22:31:19,Delhivery,186.69
520,520,2024-08-18 18:16:43,2024-08-24 18:16:43,EcomExpress,65.68
521,521,2024-05-23 21:27:00,2024-05-24 21:27:00,XpressBees,87.29
522,522,2024-04-05 11:58:33,2024-04-06 11:58:33,XpressBees,94.54
523,523,2024-01-21 14:12:54,2024-01-27 14:12:54,Delhivery,50.4
524,524,2025-04-18 15:18:34,2025-04-25 15:18:34,DTDC,184.67
525,525,2024-11-13 02:32:57,2024-11-17 02:32:57,Delhivery,57.87
526,526,2024-06-15 06:00:32,2024-06-18 06:00:32,DTDC,38.36
527,527,2025-06-17 12:44:32,2025-06-18 12:44:32,DTDC,41.92
528,528,2024-08-16 05:57:27,2024-08-22 05:57:27,Delhivery,168.9
529,529,2024-10-17 05:29:26,2024-10-20 05:29:26,DTDC,66.87
530,530,2024-07-16 22:00:24,2024-07-19 22:00:24,XpressBees,165.11
531,531,2024-04-07 16:59:57,2024-04-12 16:59:57,DTDC,59.47
532,532,2024-05-30 12:52:23,2024-06-01 12:52:23,EcomExpress,184.68
533,533,2024-01-26 13:59:09,2024-02-01 13:59:09,XpressBees,184.7
534,534,2025-04-08 19:32:37,2025-04-13 19:32:37,BlueDart,184.52
535,535,2025-08-13 01:02:45,2025-08-19 01:02:45,EcomExpress,119.58
536,536,2025-07-10 20:40:28,2025-07-14 20:40:28,Delhivery,43.7
537,537,2025-08-17 10:45:16,2025-08-18 10:45:16,BlueDart,164.84
538,538,2024-07-27 18:33:04,2024-07-28 18:33:04,XpressBees,178.62
539,539,2024-08-06 14:32:04,2024-08-07 14:32:04,XpressBees,166.56
540,540,2025-08-17 09:23:32,2025-08-21 09:23:32,DTDC,94.59
541,541,2025-07-20 06:32:16,2025-07-26 06:32:16,DTDC,35.09
542,542,2024-01-20 21:30:25,2024-01-23 21:30:25,XpressBees,159.34
543,543,2024-04-27 20:50:42,2024-05-01 20:50:42,XpressBees,125.91
544,544,2025-07-13 03:09:59,2025-07-20 03:09:59,BlueDart,33.34
545,545,2024-04-11 16:49:08,2024-04-17 16:49:08,DTDC,189.48
546,546,2025-02-03 22:48:54,2025-02-05 22:48:54,XpressBees,97.98
547,547,2024-05-15 07:30:49,2024-05-22 07:30:49,Delhivery,180.31
548,548,2024-10-08 22:32:42,2024-10-10 22:32:42,XpressBees,116.07
549,549,2024-09-05 22:20:02,2024-09-08 22:20:02,XpressBees,95.5
550,550,2024-08-20 06:21:22,2024-08-25 06:21:22,Delhivery,189.2
551,551,2024-04-16 05:53:51,2024-04-22 05:53:51,XpressBees,24.48
552,552,2024-02-17 21:54:49,2024-02-21 21:54:49,XpressBees,43.95
553,553,2024-04-08 16:30:39,2024-04-14 16:30:39,EcomExpress,36.68
554,554,2024-10-14 08:02:19,2024-10-15 08:02:19,BlueDart,117.39
555,555,2024-03-06 09:56:30,2024-03-08 09:56:30,XpressBees,162.16
556,556,2024-11-27 01:12:25,2024-11-29 01:12:25,BlueDart,99.28
557,557,2024-03-21 23:02:37,2024-03-27 23:02:37,DTDC,158.95
558,558,2024-02-27 04:14:40,2024-03-03 04:14:40,DTDC,134.15
559,559,2025-06-09 09:16:26,2025-06-13 09:16:26,Delhivery,85.3
560,560,2025-03-13 09:52:01,2025-03-19 09:52:01,Delhivery,102.36
561,561,2024-08-12 15:32:42,2024-08-17 15:32:42,DTDC,51.28
562,562,2025-04-10 22:58:10,2025-04-14 22:58:10,XpressBees,136.03
563,563,2024-04-16 16:25:35,2024-04-22 16:25:35,BlueDart,191.85
564,564,2024-12-05 17:23:58,2024-12-06 17:23:58,Delhivery,83.39
565,565,2024-06-30 09:05:24,2024-07-07 09:05:24,BlueDart,169.81
566,566,2024-09-20 17:15:37,2024-09-27 17:15:37,Delhivery,66.35
567,567,2024-10-28 12:54:30,2024-10-31 12:54:30,DTDC,62.41
568,568,2025-08-12 11:34:18,2025-08-13 11:34:18,EcomExpress,187.66
569,569,2024-03-07 14:00:21,2024-03-12 14:00:21,EcomExpress,198.31
570,570,2024-04-07 12:36:35,2024-04-11 12:36:35,EcomExpress,198.34
571,571,2024-11-06 08:42:30,2024-11-11 08:42:30,XpressBees,176.07
572,572,2024-07-28 22:31:51,2024-07-29 22:31:51,XpressBees,102.51
573,573,2025-02-21 09:42:40,2025-02-22 09:42:40,BlueDart,108.11
574,574,2025-03-14 20:22:59,2025-03-21 20:22:59,Delhivery,173.04
575,575,2024-07-13 03:35:57,2024-07-19 03:35:57,DTDC,166.83
576,576,2025-03-03 13:04:00,2025-03-04 13:04:00,XpressBees,104.5
577,577,2024-06-30 01:08:50,2024-07-01 01:08:50,XpressBees,198.44
578,578,2025-08-25 17:02:04,2025-09-01 17:02:04,XpressBees,91.99
579,579,2024-08-14 13:31:22,2024-08-20 13:31:22,BlueDart,70.07
580,580,2024-03-16 10:09:40,2024-03-22 10:09:40,DTDC,43.91
581,581,2024-06-18 06:15:49,2024-06-24 06:15:49,BlueDart,44.43
582,582,2025-03-23 09:08:55,2025-03-30 09:08:55,DTDC,52.33
583,583,2025-05-18 04:24:13,2025-05-24 04:24:13,EcomExpress,55.65
584,584,2024-12-09 11:37:48,2024-12-15 11:37:48,Delhivery,186.46
585,585,2024-04-06 09:38:02,2024-04-07 09:38:02,BlueDart,99.57
586,586,2024-01-06 05:47:51,2024-01-07 05:47:51,XpressBees,85.21
587,587,2024-10-25 21:16:56,2024-10-27 21:16:56,Delhivery,135.38
588,588,2025-08-10 00:19:30,2025-08-13 00:19:30,BlueDart,174.64
589,589,2025-01-24 23:47:44,2025-01-28 23:47:44,XpressBees,120.13
590,590,2025-01-01 02:07:16,2025-01-04 02:07:16,XpressBees,41.43
591,591,2024-11-21 06:04:08,2024-11-24 06:04:08,XpressBees,114.28
592,592,2024-09-09 14:31:41,2024-09-14 14:31:41,EcomExpress,47.01
593,593,2025-06-02 01:03:06,2025-06-09 01:03:06,Delhivery,120.68
594,594,2024-08-02 18:05:20,2024-08-05 18:05:20,XpressBees,199.36
595,595,2025-02-27 05:40:06,2025-03-06 05:40:06,Delhivery,156.51
596,596,2025-04-16 03:02:39,2025-04-23 03:02:39,XpressBees,80.75
597,597,2024-12-05 14:53:03,2024-12-06 14:53:03,Delhivery,52.14
598,598,2025-08-17 21:12:15,2025-08-21 21:12:15,EcomExpress,149.3
599,599,2024-07-22 00:25:02,2024-07-28 00:25:02,Delhivery,86.72
600,600,2024-12-13 20:44:21,2024-12-16 20:44:21,DTDC,124.81
601,601,2024-10-26 23:06:06,2024-10-27 23:06:06,BlueDart,127.89
602,602,2024-04-15 10:04:16,2024-04-16 10:04:16,BlueDart,199.22
603,603,2025-03-10 07:13:54,2025-03-17 07:13:54,XpressBees,123.61
604,604,2024-02-08 01:20:14,2024-02-15 01:20:14,EcomExpress,50.85
605,605,2025-01-20 12:08:41,2025-01-27 12:08:41,BlueDart,148.18
606,606,2024-04-26 06:16:34,2024-05-01 06:16:34,BlueDart,178.13
607,607,2024-07-01 11:11:33,2024-07-04 11:11:33,Delhivery,102.6
608,608,2024-09-18 10:53:55,2024-09-22 10:53:55,Delhivery,141.26
609,609,2025-05-30 12:19:49,2025-06-03 12:19:49,XpressBees,187.94
610,610,2024-09-30 18:32:27,2024-10-01 18:32:27,Delhivery,28.08
611,611,2024-09-13 13:48:29,2024-09-18 13:48:29,BlueDart,105.87
612,612,2025-08-09 17:40:40,2025-08-11 17:40:40,BlueDart,38.83
613,613,2024-04-06 10:44:11,2024-04-09 10:44:11,DTDC,101.22
614,614,2024-03-08 08:31:48,2024-03-12 08:31:48,EcomExpress,121.33
615,615,2025-06-09 01:39:58,2025-06-11 01:39:58,BlueDart,77.28
616,616,2024-09-16 12:54:37,2024-09-18 12:54:37,Delhivery,132.69
617,617,2025-03-22 23:20:42,2025-03-25 23:20:42,EcomExpress,46.32
618,618,2025-08-16 17:56:21,2025-08-17 17:56:21,Delhivery,193.21
619,619,2025-09-02 04:19:06,2025-09-06 04:19:06,XpressBees,192.33
620,620,2025-07-14 07:20:17,2025-07-17 07:20:17,Delhivery,57.92
621,621,2025-03-16 07:42:36,2025-03-20 07:42:36,BlueDart,130.58
622,622,2024-11-01 18:30:37,2024-11-06 18:30:37,DTDC,67.18
623,623,2024-03-24 13:06:22,2024-03-25 13:06:22,EcomExpress,41.33
624,624,2025-06-12 20:12:44,2025-06-18 20:12:44,Delhivery,119.75
625,625,2024-05-16 12:03:30,2024-05-17 12:03:30,DTDC,138.95
626,626,2025-07-03 19:27:52,2025-07-09 19:27:52,DTDC,90.86
627,627,2025-02-01 23:17:36,2025-02-07 23:17:36,EcomExpress,173.35
628,628,2024-07-24 18:49:19,2024-07-25 18:49:19,XpressBees,71.54
629,629,2025-08-18 20:10:24,2025-08-21 20:10:24,DTDC,57.79
630,630,2024-04-23 14:08:47,2024-04-28 14:08:47,XpressBees,31.39
631,631,2024-08-09 12:52:36,2024-08-16 12:52:36,EcomExpress,41.07
632,632,2025-03-03 22:58:24,2025-03-06 22:58:24,EcomExpress,51.69
633,633,2024-01-30 13:43:56,2024-02-01 13:43:56,DTDC,62.5
634,634,2024-04-21 12:06:10,2024-04-22 12:06:10,XpressBees,174.13
635,635,2024-09-13 18:38:17,2024-09-14 18:38:17,Delhivery,169.74
636,636,2024-08-26 08:17:13,2024-08-30 08:17:13,BlueDart,142.28
637,637,2024-10-08 17:50:06,2024-10-15 17:50:06,DTDC,69.15
638,638,2024-03-06 02:55:27,2024-03-10 02:55:27,DTDC,198.69
639,639,2024-04-06 03:25:00,2024-04-11 03:25:00,XpressBees,41.51
640,640,2024-02-19 09:41:57,2024-02-22 09:41:57,XpressBees,62.52
641,641,2025-03-04 13:59:07,2025-03-05 13:59:07,BlueDart,154.03
642,642,2024-02-11 07:18:09,2024-02-13 07:18:09,XpressBees,123.63
643,643,2024-12-04 09:35:16,2024-12-05 09:35:16,XpressBees,161.63
644,644,2025-03-12 01:44:30,2025-03-18 01:44:30,DTDC,52.28
645,645,2025-07-14 12:03:05,2025-07-18 12:03:05,EcomExpress,96.89
646,646,2024-04-30 06:56:08,2024-05-02 06:56:08,XpressBees,161.83
647,647,2024-11-10 14:42:55,2024-11-12 14:42:55,EcomExpress,30.9
648,648,2024-04-07 03:08:53,2024-04-12 03:08:53,Delhivery,121.34
649,649,2024-03-21 19:13:27,2024-03-22 19:13:27,XpressBees,190.49
650,650,2024-07-15 19:04:15,2024-07-16 19:04:15,EcomExpress,38.22
651,651,2024-04-25 21:24:07,2024-04-27 21:24:07,BlueDart,116.34
652,652,2024-12-23 09:56:03,2024-12-27 09:56:03,DTDC,99.87
653,653,2024-02-25 13:38:42,2024-03-02 13:38:42,BlueDart,109.21
654,654,2024-09-17 11:21:10,2024-09-22 11:21:10,Delhivery,45.3
655,655,2024-01-04 04:40:23,2024-01-06 04:40:23,EcomExpress,70.95
656,656,2025-07-13 19:45:39,2025-07-20 19:45:39,BlueDart,108.98
657,657,2024-10-16 16:36:38,2024-10-21 16:36:38,Delhivery,90.96
658,658,2025-04-11 11:42:58,2025-04-16 11:42:58,Delhivery,105.26
659,659,2024-07-09 14:40:46,2024-07-12 14:40:46,EcomExpress,21.01
660,660,2025-01-14 00:16:24,2025-01-20 00:16:24,DTDC,166.86
661,661,2024-10-11 03:53:14,2024-10-17 03:53:14,DTDC,124.04
662,662,2024-09-24 01:50:44,2024-09-27 01:50:44,DTDC,159.41
663,663,2025-02-28 13:34:38,2025-03-05 13:34:38,Delhivery,182.89
664,664,2024-05-22 17:09:00,2024-05-24 17:09:00,XpressBees,47.36
665,665,2024-12-27 21:10:08,2024-12-28 21:10:08,XpressBees,118.57
666,666,2024-10-17 00:34:17,2024-10-20 00:34:17,XpressBees,94.99
667,667,2025-08-28 19:19:02,2025-09-04 19:19:02,EcomExpress,139.14
668,668,2025-04-10 19:51:07,2025-04-13 19:51:07,DTDC,110.87
669,669,2024-12-23 21:01:52,2024-12-25 21:01:52,EcomExpress,108.71
670,670,2024-06-17 20:33:37,2024-06-22 20:33:37,Delhivery,128.22
671,671,2024-05-01 20:44:59,2024-05-03 20:44:59,BlueDart,146.79
672,672,2025-04-22 16:15:01,2025-04-25 16:15:01,Delhivery,144.24
673,673,2024-04-15 19:18:58,2024-04-20 19:18:58,Delhivery,85.83
674,674,2024-12-09 04:50:48,2024-12-15 04:50:48,BlueDart,145.13
675,675,2025-04-28 17:26:51,2025-04-30 17:26:51,EcomExpress,69.57
676,676,2024-07-01 02:41:32,2024-07-05 02:41:32,XpressBees,87.63
677,677,2024-12-21 15:58:35,2024-12-22 15:58:35,Delhivery,186.92
678,678,2025-07-28 18:49:07,2025-07-31 18:49:07,XpressBees,134.89
679,679,2024-09-04 23:25:38,2024-09-07 23:25:38,Delhivery,152.5
680,680,2025-05-21 11:37:36,2025-05-24 11:37:36,DTDC,101.55
681,681,2025-08-16 23:00:53,2025-08-20 23:00:53,BlueDart,126.05
682,682,2024-11-01 11:57:09,2024-11-03 11:57:09,Delhivery,149.34
683,683,2024-02-20 12:21:26,2024-02-27 12:21:26,BlueDart,190.9
684,684,2024-02-14 02:25:20,2024-02-15 02:25:20,Delhivery,142.82
685,685,2025-07-31 02:19:37,2025-08-06 02:19:37,BlueDart,41.9
686,686,2024-10-18 06:30:46,2024-10-23 06:30:46,EcomExpress,49.04
687,687,2024-10-03 09:29:49,2024-10-10 09:29:49,DTDC,37.39
688,688,2024-10-15 21:11:15,2024-10-16 21:11:15,EcomExpress,94.72
689,689,2024-01-06 01:17:05,2024-01-11 01:17:05,DTDC,88.87
690,690,2024-09-09 12:38:06,2024-09-16 12:38:06,Delhivery,31.07
691,691,2025-01-28 05:53:31,2025-02-01 05:53:31,DTDC,45.87
692,692,2025-04-12 01:15:48,2025-04-18 01:15:48,XpressBees,99.88
693,693,2024-10-25 11:11:59,2024-11-01 11:11:59,XpressBees,162.83
694,694,2025-02-01 07:02:17,2025-02-03 07:02:17,EcomExpress,154.83
695,695,2024-04-04 14:10:06,2024-04-07 14:10:06,DTDC,160.18
696,696,2024-11-06 02:26:29,2024-11-09 02:26:29,Delhivery,129.92
697,697,2024-09-06 18:11:57,2024-09-10 18:11:57,Delhivery,85.63
